id,username,created_at,lng,lat,text
1517741927155785728,Evewernyahooco1,Sat Apr 23 05:47:28 +0000 2022,-80.78511499999999,41.274119999999996,@GregsonDarren You feel his presence when you don't behave or anger him
1517741930003582976,El_Fua760,Sat Apr 23 05:47:29 +0000 2022,-117.104989,32.810012,No mames lmao
1517741932583264257,NJMetal,Sat Apr 23 05:47:29 +0000 2022,-74.3220025,40.4752365,Billionaire investor Carl Icahn thinks Bitcoin may be the best hedge for inflation https://t.co/lKfDO3rfeZ via @cointelegraph
1517741933258452992,Russell35436501,Sat Apr 23 05:47:29 +0000 2022,-111.9632775,40.55948050000001,"@Angelpeach7 @tinkerbelle_irl Both, but that's a sweet pussy 🌹"
1517741933875060736,HerniquaWare26,Sat Apr 23 05:47:29 +0000 2022,-95.44648649999999,29.838495,No look inside of their soul and they can find gold and maybe rich
1517741940543934465,TheWittyGirl,Sat Apr 23 05:47:31 +0000 2022,-118.4119065,34.0207895,@chareeuh You ate
1517741942746058752,bolston12bolsto,Sat Apr 23 05:47:32 +0000 2022,-83.1738665,32.6782075,You READING the wrong book No the difference between Lqbgt books and regular dummy
1517741944482324484,BUTT3RFLYBABY,Sat Apr 23 05:47:32 +0000 2022,-119.02516299999999,35.3469015,if you wanted to you would.
1517741947409948677,stevialeafyuck,Sat Apr 23 05:47:33 +0000 2022,-116.4652795,33.8093925,not that i plan on watching them at all; nice to know and book mark
1517741955320586240,SierraLache,Sat Apr 23 05:47:35 +0000 2022,-96.7617535,32.819858499999995,Ariel finally sleep‼️
1517741955924611072,nw3,Sat Apr 23 05:47:35 +0000 2022,-82.936399,39.964856499999996,"@chigrl The implication is (1) developing countries can’t be green if they want to catch up, or (2) it’s only the w… https://t.co/lEXZsKqqLt"
1517741956541071361,kat_films,Sat Apr 23 05:47:35 +0000 2022,-71.1486405,41.6861005,"U R too kind @LeviPer50565975 Thx, I do try. You make it pretty easy! I'd love to hear that story sometime! I miss… https://t.co/NMf5ygFNxK"
1517741957606424578,miscelena,Sat Apr 23 05:47:35 +0000 2022,-122.55351017,38.08861167,Just posted a photo @ HopMonk Tavern Novato https://t.co/oo15lOEFMb
1517741959472762880,BasedLaRock,Sat Apr 23 05:47:36 +0000 2022,-123.1224015,44.065621,Time to decipher snows texts. My personal fav. Va EIN so drunk https://t.co/PBhHOVZdhm
1517741961129644032,garden_guts,Sat Apr 23 05:47:36 +0000 2022,-90.24782400000001,38.653771,he hasnt heard a new album since 1986 but its okay bc he toasts the pitas
1517741962421411842,CantScareDonnie,Sat Apr 23 05:47:36 +0000 2022,-105.12331950000001,39.685852,@DerekMiranda85 That was a really good time
1517741962564153345,imaproudliberal,Sat Apr 23 05:47:36 +0000 2022,-83.804475,27.698681999999998,@nihil_ad_rem Sorry your brother passed away.  Condolences to you and your family. Republicans https://t.co/d9URZsFhsv
1517741964543905792,skylarvibes,Sat Apr 23 05:47:37 +0000 2022,-77.0143985,38.898602999999994,@I_RayAlexander Np! I gotta keep it real! Things were crazy but the peace I’m at now &gt;&gt;
1517741966598963201,BasedSinceBirth,Sat Apr 23 05:47:37 +0000 2022,-122.78083050000001,47.051444000000004,Inflation is crazy
1517741967291011072,ArmandDoma,Sat Apr 23 05:47:37 +0000 2022,-122.4359785,37.7706565,@DanGrover such a gorgeous film
1517741967685435392,jacksonkoster_,Sat Apr 23 05:47:38 +0000 2022,-81.80305150000001,41.4804175,I’m the realest dude ik fr 💯
1517741967727288321,BlkConservative,Sat Apr 23 05:47:38 +0000 2022,-84.1563795,33.738037500000004,@dwcprodz Bullshit
1517741969350537216,the_man_mulcahy,Sat Apr 23 05:47:38 +0000 2022,-73.9685415,40.780709,All in all a fun if not confusing ending to the 3rd set/encore. But again the whole night was such a blast.
1517741970420125699,JaredEummer,Sat Apr 23 05:47:38 +0000 2022,-95.44648649999999,29.838495,2nd favorite
1517741970889846784,Drew40683012,Sat Apr 23 05:47:38 +0000 2022,-75.117998,40.0048655,"@PhillyMayor The fell that much since Monday. Philadelphia is a joke, what a bunch of clueless leaders who are tryi… https://t.co/EjOTnDhOeb"
1517741970940071937,Joshuaweitz7,Sat Apr 23 05:47:38 +0000 2022,-116.653188,43.6439045,@17ikoola @BoredApeYC Hell yeah Waikiki is fun
1517741971816673281,heymichellle,Sat Apr 23 05:47:39 +0000 2022,-121.8737305,37.331159,Ima sleep like a babyyy
1517741975968964609,DMVUofficial,Sat Apr 23 05:47:40 +0000 2022,-105.12331950000001,39.685852,@littlesnakexoxo You got to try the food
1517741982021472256,Lamception,Sat Apr 23 05:47:41 +0000 2022,-97.754724,30.323345500000002,@dingusxkhan77 @PointVulture It’s the most crucial part of the movie!!!
1517741986186338310,EmmanuelCieux,Sat Apr 23 05:47:42 +0000 2022,-118.4119065,34.0207895,Maaaan if you don’t remove that sorry ass watermark lmao you ruined it!🤣
1517741988791037952,lapham923,Sat Apr 23 05:47:43 +0000 2022,-120.882482,47.273022,"@terri_niles @bhennrich @MGPforCongress @POTUS I'm not sure Brent is going after anybody,,I've never even heard of… https://t.co/qeymBWiNSA"
1517741990716354560,peyton810,Sat Apr 23 05:47:43 +0000 2022,-78.657837,35.8439815,glenwood was so dead tonight wtf
1517741991139758080,1Lilnurse,Sat Apr 23 05:47:43 +0000 2022,-118.1922505,34.851658,@TonyHQ1985 @EliminateHate2 😊👍💞💞💞💞👏 Congratulations!
1517741995963273217,TylerCrewroe,Sat Apr 23 05:47:44 +0000 2022,-77.0143985,38.898602999999994,About to Rick Rolle with Rick Heads @DopeDudes_ @jopurdy76 @aidenbyrne
1517741996429164544,ivanitsunami,Sat Apr 23 05:47:44 +0000 2022,-121.82506,36.625806499999996,Watching woke for the second time and I’m weak as hell 😂
1517741997230014464,SiempreElReyes,Sat Apr 23 05:47:45 +0000 2022,-87.7588005,41.843776,Man today sucked at the bar cubs fans told me sorry and I’m like what? lol
1517741997989236737,ClaudeBenard11,Sat Apr 23 05:47:45 +0000 2022,-73.709589,45.605568000000005,@washingtonpost I'm not a crook😂😂😂😂😂😂😂
1517742002259038210,MicahGowan,Sat Apr 23 05:47:46 +0000 2022,-91.40100849999999,30.937336000000002,@PelsPress People out here panicking. Lol we're fine.
1517742003265671170,BodegaPope,Sat Apr 23 05:47:46 +0000 2022,-73.8494415,40.8503475,@GRRRCEDES I will play you a game of uno for that setup. You win I will give you some pocket lint and my limited ed… https://t.co/2CXODq46vy
1517742004138041344,CClifton_,Sat Apr 23 05:47:46 +0000 2022,-89.53377,34.35467,I enjoyed my unofficial visit to The University of Mississippi. Thank you to all the coaches and staff for their ho… https://t.co/RTEaDbcOtj
1517742005744459776,Willie_Breaks,Sat Apr 23 05:47:47 +0000 2022,-122.3308,47.6046,"Just posted a photo @ Seattle, Washington https://t.co/RJxzZwKkUw"
1517742005740351488,SierraLache,Sat Apr 23 05:47:47 +0000 2022,-96.7617535,32.819858499999995,Bout goddamn time
1517742005991870464,puravidawx,Sat Apr 23 05:47:47 +0000 2022,-110.0447835,46.6798,@MissAshes92 Awesome! 👏👏👏
1517742006864330752,big_champlife,Sat Apr 23 05:47:47 +0000 2022,-91.40100849999999,30.937336000000002,Our season..♉💪🏾 https://t.co/XOffSM1UjZ
1517742007594078208,Heather_Caroga,Sat Apr 23 05:47:47 +0000 2022,-111.85839849999999,33.639340000000004,@TgCmdrVIPER Right
1517742011176075264,kristanbryce,Sat Apr 23 05:47:48 +0000 2022,-76.62048200000001,39.284712999999996,"Los Angeles Angels vs Baltimore Orioles Highlights April 22, 2022 - MLB ... https://t.co/heKAKMJVsD via @YouTube"
1517742011494842368,ZachArgetsinger,Sat Apr 23 05:47:48 +0000 2022,-93.6393635,42.0325065,Film 🤌🏻🤌🏻 https://t.co/g0Ft6fZcLN
1517742012224524288,AdrianRuvalca19,Sat Apr 23 05:47:48 +0000 2022,-118.0651,33.8663,"Hopefully, best time for our houses for renting. #cerritosca en Cerritos, California https://t.co/N0aaMJUg55"
1517742012291723264,ufoteacher,Sat Apr 23 05:47:48 +0000 2022,-106.662024,35.296183,"“Man’s capacity for justice makes democracy possible, but man’s inclination to injustice makes democracy necessary.” https://t.co/kBuUcmXrG2"
1517742015018160130,Clint_Crabtree1,Sat Apr 23 05:47:49 +0000 2022,-92.4367735,38.3045585,@GOP #CancunCruz spends time on the other side of the border… @tedcruz @SenTedCruz #Texas
1517742015156523009,thatmfjay,Sat Apr 23 05:47:49 +0000 2022,-92.7019445,32.5277255,how tf the power out in only one building .. I’m confuseeddd
1517742016779538432,LindaMSykes2,Sat Apr 23 05:47:49 +0000 2022,-70.8733445,41.625172,@seanhannity And DeSantis Will ge done next election!
1517742019422085120,dosbodegas,Sat Apr 23 05:47:50 +0000 2022,-81.3183475,28.6544085,"@samsheffer @verge You didn't have to flex that hard on us, Sam."
1517742020604928001,cypress_soul,Sat Apr 23 05:47:50 +0000 2022,-75.117998,40.0048655,"The fish in the background sending me, they tryna get out of there😭😭 ""this bitch done lost her FAWKIN mind"""
1517742020948905984,lothesavageee,Sat Apr 23 05:47:50 +0000 2022,-77.0143985,38.898602999999994,I got drunk boots earlier
1517742021057953792,SComiter,Sat Apr 23 05:47:50 +0000 2022,-81.2644085,28.524680500000002,"Do not get fooled again, fast food not your friend for children"
1517742022119014402,HerniquaWare26,Sat Apr 23 05:47:51 +0000 2022,-95.432795,29.715761,They can feel the changes their yelling don’t lol their vibe
1517742022773415936,javier_mejia_jr,Sat Apr 23 05:47:51 +0000 2022,-82.5330735,27.3411215,We mobile now!! Im in las calles 🕺🏻
1517742022932717568,OwassoVegan,Sat Apr 23 05:47:51 +0000 2022,-95.818827,36.298144,@VoltaireFriends I eat plants but I would support it if it reduces long term animal suffering and exploitation. If… https://t.co/PFuCz6aGf1
1517742026577485826,DMVUofficial,Sat Apr 23 05:47:52 +0000 2022,-105.12331950000001,39.685852,@littlesnakexoxo not to mention the t shirts!!!
1517742026388873217,SheWildFr,Sat Apr 23 05:47:52 +0000 2022,-83.1738665,32.6782075,@Twitter do not do it!!!!!!! Leanne everything the same! What do y’all need from Us so you don’t have to sale!!!!… https://t.co/4sv8TC4pp6
1517742028175687681,NathanWurtzel,Sat Apr 23 05:47:52 +0000 2022,-77.5096295,38.9125995,At least you're not nuts.
1517742031212367872,dafreakhouse__,Sat Apr 23 05:47:53 +0000 2022,-76.255686,36.895082,Lil dick be soooo good sometimes 😭
1517742032164249600,VirgoJ24,Sat Apr 23 05:47:53 +0000 2022,-122.4359785,37.7706565,Dont tell my mama https://t.co/cfGya57TMG
1517742037944127489,__prncessss,Sat Apr 23 05:47:54 +0000 2022,-81.3677725,28.501678499999997,Benched 190 today 😂😂😂
1517742039730995200,JordanHallWX,Sat Apr 23 05:47:55 +0000 2022,-100.247165,44.2125075,@MBstormchasers @ScottPeakeWX @thepdspodcast I got caught lackin 😂
1517742040334884864,PhotoAnchor,Sat Apr 23 05:47:55 +0000 2022,-93.3613205,46.441860500000004,I just listed “The Elevator” for sale on @foundation! 🌐Elevators dot the North Dakota and Minnesota landscape and… https://t.co/qKw2wwL75y
1517742041786032128,Insanewonka22,Sat Apr 23 05:47:55 +0000 2022,-111.5605185,33.198235499999996,@QueenChandrelle So good 🥺 https://t.co/imubRZfFWo
1517742047393943554,SeanMO7388,Sat Apr 23 05:47:57 +0000 2022,-87.732013,41.8335845,This is why I frame things myself ::throws up the thumb/pointer finger frame::
1517742047477878786,Soundsgoodddd,Sat Apr 23 05:47:57 +0000 2022,-73.8311875,40.6708795,i had to read this twice 😩😭
1517742049864437760,511NY,Sat Apr 23 05:47:57 +0000 2022,-73.966255,40.854198,Cleared: Incident on #GeorgeWashingtonBridge EB at New Jersey Side Toll Plaza
1517742049990221826,MzDenae89,Sat Apr 23 05:47:57 +0000 2022,-106.026119,34.166235,They need to bar her from the US! Send her ass to Gitmo!!
1517742050224967680,hannahcrosbae,Sat Apr 23 05:47:57 +0000 2022,-104.92209349999999,39.713563,Pepcid is a lifestyle
1517742050774450176,ceparmele,Sat Apr 23 05:47:57 +0000 2022,-122.60666599999999,47.5852835,@SANJOSEMAILMAN Rock em sock em robots
1517742051470753792,ThatsGenie,Sat Apr 23 05:47:58 +0000 2022,-92.40193199999999,34.8537265,😛 yesss baby
1517742051697246208,CavanaughXavier,Sat Apr 23 05:47:58 +0000 2022,-77.0143985,38.898602999999994,@Debora46882624 @braincloud77 Like YOU said @SenTedCruz they All must/should be Held Accountable (people got Killed… https://t.co/AtjaItZz9z
1517742054033530880,LisaCarolRobis1,Sat Apr 23 05:47:58 +0000 2022,-87.02851100000001,36.398109,@AJHilton_News I so remember I took my Grandmother 2 c Purple Rain at the Movie Theater in Hendersonville I was 19 and she was 69.
1517742054620598272,VinceSheetz,Sat Apr 23 05:47:58 +0000 2022,-117.0723185,33.120359,@MrGimli3 @newsmax 500+ riots declared in 200+ cities summer 2020.  Hundreds dead and injured. Businesses trashed a… https://t.co/EnefodjUBq
1517742055719682049,SierraLache,Sat Apr 23 05:47:59 +0000 2022,-96.7617535,32.819858499999995,I’m surprise Akilah still up
1517742056474562562,CkNCkN7,Sat Apr 23 05:47:59 +0000 2022,-71.683502,42.036939000000004,We not from out here is my new response haha west side 😃
1517742057107820544,MaureenReichel1,Sat Apr 23 05:47:59 +0000 2022,-151.1207935,60.4847065,@enews Sweet photo! ❤❤🙏🙏🙏🙏🙏❤❤
1517742057393172480,SheWantsTheVic,Sat Apr 23 05:47:59 +0000 2022,-84.433106,33.7671945,Your homegirl a hoe shake your ass like her
1517742058219487232,BenNune89404356,Sat Apr 23 05:47:59 +0000 2022,-73.8311875,40.6708795,@DevinCow Tuesday
1517742060173991936,MarieNoelle14,Sat Apr 23 05:48:00 +0000 2022,-73.7516625,45.4552495,@LWhannell Impossible for me. I'm working overnights this week. But have yourself a good night! 😊
1517742060350095361,dan1elharvey,Sat Apr 23 05:48:00 +0000 2022,-92.4367735,38.3045585,Great* Day
1517742063386726400,J_McDonald81,Sat Apr 23 05:48:00 +0000 2022,-123.02244999999999,45.005514000000005,@Damien__Ramirez Nice.  Yeah I haven't had a chance to check out Hayward yet after the renovations.  Glad they're doing stuff there again.
1517742065962074114,chiixsiilog,Sat Apr 23 05:48:01 +0000 2022,-77.0661695,39.05898,@ortegaskyle Someone’s gonna love me
1517742065865666561,OnlyCraftBeer,Sat Apr 23 05:48:01 +0000 2022,-122.6930008,49.1286278,Drinking a Singularity (2016) by @driftwoodbeer @ The League — https://t.co/sYvxJJ2dkt
1517742066054410241,TopNotch_Tee_,Sat Apr 23 05:48:01 +0000 2022,-79.85736349999999,36.090396999999996,Wish I had somewhere to go rn
1517742069187440640,Weeklyvoice,Sat Apr 23 05:48:02 +0000 2022,-79.7164011,43.7742911,TN: Solar panels on govt office rooftops to generate 10 MW power https://t.co/EZZgWqSlID #Business #BusinessNews
1517742069934178304,KingPapiSosa,Sat Apr 23 05:48:02 +0000 2022,-87.9672925,43.0567225,@Thanasis_ante43 and @Giannis_An34 pulling up to O block https://t.co/EJziOEffJw
1517742072203300865,HerniquaWare26,Sat Apr 23 05:48:02 +0000 2022,-95.44648649999999,29.838495,They are a winner who’s probably going to win again
1517742073323003906,Laughingmichell,Sat Apr 23 05:48:03 +0000 2022,-122.5889745,45.630589,When I went to school as a kid I went to public school we learned the basics in elementary in junior high we learne… https://t.co/gFJvKErwIl
1517742073193115649,LilleeOnline,Sat Apr 23 05:48:03 +0000 2022,-98.716992,35.3090465,imma roll up playing count bassy and make everyone horny https://t.co/1wyjmdnPIg
1517742075319623683,RAlexAndradeFL,Sat Apr 23 05:48:03 +0000 2022,-87.20465949999999,30.4547915,"@longlive51 I’m the same person, nameless party social media pages get to lie without the same scrutiny. It’s unfortunate really"
1517742075957047296,jkalexander_alg,Sat Apr 23 05:48:03 +0000 2022,-120.58340150000001,44.1454365,Thread ⬇️⬇️⬇️
1517742078285000705,DanielxPrado,Sat Apr 23 05:48:04 +0000 2022,-74.7243235,40.073040500000005,@CryptoSammyJ $Safuu
1517742079522312194,ohheyjass,Sat Apr 23 05:48:04 +0000 2022,-96.621634,32.907642,@TonyToniTvne Girl have several seats
1517742080583364608,Roy81933533,Sat Apr 23 05:48:04 +0000 2022,-120.58340150000001,44.1454365,@casssi1 She have lots of girl friends  in Federal  Prison
1517742081367625734,Broker_Brett,Sat Apr 23 05:48:05 +0000 2022,-117.90564549999999,33.6636085,@FAfied32 👍 (Gotta work with what we got.) https://t.co/4cqxllHQSI
1517742082290454528,jyoung4684,Sat Apr 23 05:48:05 +0000 2022,-111.85839849999999,33.639340000000004,@ikeepthemcuming When u comin 2 AZ?
1517742091505479685,SWEETSBECKER,Sat Apr 23 05:48:07 +0000 2022,-74.032258,40.7463795,@TripscoutApp I came very close going almost going legal !
1517742096106491904,RijiRaja,Sat Apr 23 05:48:08 +0000 2022,-118.4119065,34.0207895,@BobbiEnsign @imustdraw @PinSahota @thehugxyz @lorrNFT We are too deep now. 🤣
1517742097364930560,AnkushKalsi6,Sat Apr 23 05:48:08 +0000 2022,-79.2725695,43.629311,I'm out of time 🍁
1517742104251826177,TaraBusch,Sat Apr 23 05:48:10 +0000 2022,-118.4119065,34.0207895,"Deep breaths, deeeeeep breaths. My wife is still mad at me for buying another synth or some shit like that.."
1517742105485099018,PatrickRKenned2,Sat Apr 23 05:48:10 +0000 2022,-95.6907325,39.037579,@Jayecane Yes I do
1517742108123308037,dosbodegas,Sat Apr 23 05:48:11 +0000 2022,-81.3183475,28.6544085,@garyvee It happens.
1517742109926776832,__prncessss,Sat Apr 23 05:48:11 +0000 2022,-81.3677725,28.501678499999997,Benched 190lbs today
1517742117094936577,LysssTijerina,Sat Apr 23 05:48:13 +0000 2022,-98.5406515,29.417501,@mamiiininaa No!! Let’s go!!!! 🥹😭
1517742117631643649,goshaveice,Sat Apr 23 05:48:13 +0000 2022,-111.73856649999999,33.295215,@elonmusk Waking up
1517742118214713345,AprilThrash,Sat Apr 23 05:48:13 +0000 2022,-88.709551,32.377719,@Brianna_eyes @Raquel72487784 Unfortunately I deal with the same thing 😕
1517742118747267072,ArmandDoma,Sat Apr 23 05:48:14 +0000 2022,-122.4359785,37.7706565,he preferred crack
1517742120076988421,Str8ShooterMN,Sat Apr 23 05:48:14 +0000 2022,-93.745597,45.096488,@ktandres Um…. Why didn’t I get a crane pose photo of SPARKLE LEGGINGS?!  Wtf Andres?! Holding out on me?!?! Unacceptable!
1517742120383225856,Oromium,Sat Apr 23 05:48:14 +0000 2022,-83.804475,27.698681999999998,9 likes and none of them are YOU.
1517742123466043392,VarnerKenny,Sat Apr 23 05:48:15 +0000 2022,-80.18183450000001,38.9201425,@SefinaCarla Yes. Of course
1517742126636978176,DrKeezyWagz,Sat Apr 23 05:48:15 +0000 2022,-95.44648649999999,29.838495,"I’ll embarrass you, ya cousins, friends, family, and ancestors. When I  be·seech just. Ya know. Pop in."
1517742126196568064,BrandonHonaker1,Sat Apr 23 05:48:15 +0000 2022,-83.94716249999999,39.6902135,Saban warned y’all about the portal https://t.co/fYMRS9Ihoj
1517742131879813120,AprilsBlessing_,Sat Apr 23 05:48:17 +0000 2022,-73.8494415,40.8503475,@_YaTuSabes_ Getting high lol
1517742132034883584,ZowCardBreaks,Sat Apr 23 05:48:17 +0000 2022,-111.8808735,33.282450499999996,There’s an ad salesman that’s going to buy a boat because of all those Nugenix commercials. Every commercial at nig… https://t.co/FTSpWYwKlT
1517742134475968512,JayKevinJohnson,Sat Apr 23 05:48:17 +0000 2022,-116.5172895,33.8250795,"@mikepompeo Only a large majority don’t know what their NEED to be taught! Leave Education up to the professionals,… https://t.co/AljZumPbK9"
1517742135411458048,JeevanSukhi,Sat Apr 23 05:48:18 +0000 2022,-86.611411,34.7060265,@Muza03841202 Dear sir hopefully you built up your mind to return follow back to my handle @JeevanSukhi
1517742135642144771,JHCantor34,Sat Apr 23 05:48:18 +0000 2022,-87.732013,41.8335845,Does 12-0 count in events? 😂 Because it sure will never happen for me in BR. @JohnHeckman1 @thuuuuney @waggs06 https://t.co/Cx2ar622bw
1517742139303776256,naadeemahmed,Sat Apr 23 05:48:18 +0000 2022,-88.32464949999999,36.61234949999999,@SirMikeyRoxks @_KingAngie @aaliyvhali I am on this road right now and will be home in Texas week after next. I wil… https://t.co/ctzpckynoO
1517742139475562497,valesvergaval,Sat Apr 23 05:48:18 +0000 2022,-117.3630675,34.531222,For once I care about someone
1517742139949694977,Keezy_MacNeezy,Sat Apr 23 05:48:19 +0000 2022,-87.732013,41.8335845,@TheRiverSong_ You’re so pretty
1517742141119905793,BobbyTheBluesMa,Sat Apr 23 05:48:19 +0000 2022,-94.875906,39.072262,@Simone6516 I’ve heard John Mayal referred to as the father of British blues. Walter Trout is a great talent that s… https://t.co/5GPkWHCTJk
1517742141199499264,_fred2cold,Sat Apr 23 05:48:19 +0000 2022,-89.87644900000001,32.571032,@Coco_Godde55 Lmfao 😂
